43.09443459695074, -79.08030978777384
44.35990495043652, -75.99969954637426
43.64259337406087, -79.38728746991771
45.42378571820457, -75.70000095564923
46.81375553355117, -71.20487760278239
46.210694593074315, -74.5425477489871
46.88919073479544, -71.15012628604235
44.99563112553339, -74.93721644822931
43.668132660583986, -79.39403144586845
45.504905125188, -73.55537474586846
41.95454759868609, -82.5169561649241
41.799767628604236, -82.6393481141649
43.40096179113418, -80.43805731649283
43.73379799831609, -79.35846531872005
43.65356390571114, -79.39189539190556
43.64253176425046, -79.38645736065303
44.231300571179375, -76.45937420910623
45.39975155713469, -75.68253129325446
45.50612416570207, -75.81570471853684
45.506876279771596, -73.58691357325094
46.807803371661024, -71.20689323549404
48.30070274624543, -70.33456534586844
45.492244454260394, -73.61801306543
44.30876838823457, -78.23324694423384
44.60637961274004, -75.66000050063275
44.63255860140188, -75.65633166939448
45.45924070465987, -73.8662394113999
45.45388880854964, -73.88778596486335
45.53301039611499, -73.66246663117413
45.516654224274134, -73.56084310184013
45.71713279431922, -73.48591613131734
45.74780420034853, -73.46144918796591
46.086802268089855, -73.19283080438663
46.150003459981505, -73.07510784771083
46.19662659328499, -73.00346097527093
46.2278700487721, -73.00930441572399
46.307854654145835, -72.64645335491379
46.32691796993049, -72.56206964820649
46.8128465624899, -71.22957210006717
46.84644677003792, -71.25748402512664
46.980757328528036, -71.36686887911114
47.00001730301222, -71.36361137910895
48.38247535212688, -71.08867325128499
48.42076988721769, -71.05664433124849
42.26203374997374, -82.99905436115573
42.26165254848682, -82.43234598647399
42.30019733152762, -82.91337922942236
43.07543863238792, -81.26543010508698
43.90435394526884, -79.44169974082251
43.137320300827426, -80.75430757349686
43.41325795526484, -80.39588846289787
43.63051541552335, -79.64267815257651
42.95831806268707, -81.32219293552765
42.982958302037524, -81.25022181834784
43.51149559527959, -80.55496036121414
43.68226623300464, -80.43401246804373
43.27688652057361, -79.97734358397967
47.435828485957344, -70.50563255693946
43.651003946207794, -79.35869529401347
43.64010353062324, -79.38106565927473
44.22732751261411, -76.48166596621438
45.428748931873045, -75.69289328485563
45.51020528109965, -73.54678186812808
45.39871966710198, -71.89993696434948
46.51600121459497, -72.52471834801291
42.311615047317915, -83.06662380354129
42.31841906253393, -83.00933086542997
43.05551544906116, -81.18059726542998
48.33387923420258, -70.86229050514726
43.28162419992737, -79.97864789005058
43.58825278015398, -79.64217551517703
43.654438164423915, -79.40320774380338
46.3448445850131, -72.53954932071123
44.21952415501752, -76.26106138136406
45.45874087004534, -75.643105318887
45.53624852947807, -73.61386559612139
45.397261053266924, -71.8998520721752
42.26492042627466, -83.07475562388389
42.991867397646885, -81.25751784910261
43.49070890087804, -80.56958455564921
43.44611480891428, -80.49890506285247
43.21782729588068, -79.76537860354131
43.51947510847136, -79.60225904772344
43.64728202990019, -79.46213194485661
43.67819616822666, -79.40880553419316
44.22998554719768, -76.47945645750418
45.41286777627311, -75.68755905193926
45.5578602393582, -73.55050173844853
48.31760596951451, -70.85296527099494
44.00524707875508, -77.74147032450932
43.906480054690526, -77.24410294349524
44.49692549307619, -76.55333756829877
45.831430707691844, -78.45886226921307
47.72916337318961, -77.37052913259122
44.17324258148874, -77.36216256163085
45.43724920083967, -75.71674342796054
45.15129540897317, -76.15619656306917
45.16097952450682, -79.580497703604
43.45516194332605, -80.51982877045965
